,index,sentence,label
953,2903,"['كان', 'أنان', 'قد', 'اختتم', 'مباحثاته', 'في', 'الأردن', 'في', 'وقت', 'سابق', 'اليوم', 'الخميس', 'ضمن', 'جولته', 'التي', 'لم', 'تحقق', 'إنجازا', 'ملموسا', 'حتى', 'الآن', ',', 'لكن', 'مصدرا', 'سياسيا', 'إسرائيليا', 'رفيعا', 'قال', 'إن', 'إسرائيل', 'مستعدة', 'لمناقشة', 'الإفراج', 'عن', 'سجناء', 'لبنانيين', 'مقابل', 'تسليم', 'جنديين', 'إسرائيليين', 'أسرهما', 'حزب', 'الله', 'إلى', 'الحكومة', 'اللبنانية']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O']"
954,1904,"['فبالنسبة', 'للمدخنين', 'بشكل', 'خفيف', '-', 'أقل', 'من', '10', 'سجائر', 'في', 'اليوم', '-', 'لم', 'يعد', 'لديهم', 'احتمال', 'متزايد', 'للإصابة', 'بنوبة', 'قلبية', 'بعد', 'خمس', 'سنوات', 'من', 'الإقلاع', 'عن', 'التدخين', ',', 'أما', 'من', 'كانوا', 'يدخنون', 'أكثر', 'من', '20', 'سيجارة', 'يوميا', 'فكانت', 'هناك', 'زيادة', 'بنسبة', '22', '%', 'في', 'احتمالات', 'الإصابة', 'بعد', '20', 'عاما', 'من', 'الإقلاع']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
955,1378,"['وفي', 'قضاء', 'المسيب', 'جنوب', 'بغداد', 'اعتقلت', 'قوات', 'مشتركة', 'للجيش', 'والشرطة', '19', 'شخصا', 'يشتبه', 'بتورطهم', 'في', 'أعمال', 'مسلحة', 'ضد', 'قوى', 'الأمن']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
956,48,"['وشن', 'المندوب', 'الإسرائيلي', 'دان', 'غيلرمان', 'هجوما', 'عنيفا', 'على', 'أمين', 'الأمم', 'المتحدة', 'لأن', 'تقريره', 'لم', 'يشر', 'إلى', 'الإرهاب', 'وإيران', 'وسوريا']","['O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC']"
957,1481,"['ويوضح', '«', 'قبل', 'الإسلام', 'لم', 'أكن', 'أعرف', 'في', 'حياتي', 'معنى', 'للحب', 'او', 'المعاني', 'السامية', '،', 'كنت', 'مثل', 'كثير', 'من', 'الشباب', 'البريطاني', 'يقبل', 'على', 'الخمارات', 'واماكن', 'الفساد', '،', 'ولكن', 'عندما', 'قرأت', 'القرآن', 'في', 'سجن', 'الحائر', 'بالرياض', 'عام', '2000', '،', 'شعرت', 'بفيض', 'واسع', 'من', 'الرحمة', 'والعطف', '،', 'واحس', 'الان', 'ان', 'الذي', 'قادني', 'إلى', 'الإسلام', 'هو', 'محبة', 'الله', 'ورحمته', 'التي', 'لا', 'تقاوَم', 'بفيض', 'واسع', 'منه', '،', 'انه', 'شيء', 'اكبر', 'مني', 'لا', 'أستطيع', 'تفسيره', 'او', 'اختزاله', 'في', 'كلمات', 'قليلة', '»']","['O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-ORG', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
958,1769,"['وكان', 'أمل', 'فرويد', 'أن', 'يصبح', 'عالما', 'في', 'التشريح', 'ونشر', 'عددا', 'من', 'الأوراق', 'العلمية', 'في', 'هذا', 'المجال', 'وسرعان', 'ما', 'أدرك', 'ان', 'التقدم', 'في', 'مدارج', 'العلم', 'ومراتبة', 'سيكون', 'بطيئا', 'بحكم', 'انتمائه', 'الرقهي', 'وادراكه', 'هذا', 'فضلا', 'عن', 'حاجته', 'الى', 'المال', 'دفعاه', 'الى', 'الممارسة', 'الاكلينيكية', 'الخاصة', 'كمتخصص', 'في', 'الأعصاب', 'عام', '1881م']","['O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
959,49,"['وأعلن', 'المتحدث', 'باسم', 'الخارجية', 'الأميركية', 'شون', 'ماكورماك', 'من', 'جهته', 'أن', 'الوزيرة', 'كوندوليزا', 'رايس', 'ستزور', 'المنطقة', 'الأسبوع', 'المقبل', 'لخفض', 'التوتر', 'بين', 'إسرائيل', 'وحزب', 'الله', '،', 'من', 'دون', 'إعطاء', 'تفاصيل', 'حول', 'التاريخ', 'أو', 'الدول', 'التي', 'ستزورها']","['O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
960,1921,"['وأوضح', 'شوغاي', 'أن', 'الرسوم', 'المعروضة', 'التي', 'يزيد', 'عددها', 'على', 'المئتين', 'تم', 'انتقاؤها', 'من', 'نحو', '1100', 'رسم', 'أرسلت', 'من', 'نحو', '60', 'دولة', '،', 'وذلك', 'إثر', 'مسابقة', 'أطلقتها', 'جمعية', '""', 'كاريكاتير', 'إيران', '""', 'وصحيفة', 'هامشهري', 'المحافظة']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'O']"
961,1764,"['ويتراوح', 'اعداد', 'الضحايا', 'بين100', 'و180', 'الفا', 'وفقا', 'لتقديرات', 'مصادر', 'مختلفة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
962,1066,"['""', 'رغم', 'أن', 'الأغلبية', 'العظمى', 'من', 'العرب', 'والمسلمين', 'سنة', '،', 'فإن', 'حزب', 'الله', 'في', 'القلب', 'والعين', 'من', 'هذه', 'الشعوب', 'والتفافها', 'حوله', 'وحول', 'لبنان', 'التفاف', 'ساحق', '""', 'ولكن', 'الحقيقة', 'التي', 'لا', 'تخفى', 'مهما', 'كانت', 'أهداف', 'العملية', '،', 'أن', 'حزب', 'الله', 'قام', '-', 'وعلى', 'طريقته', 'الخاصة', '-', 'بتذكير', 'أنصاره', 'ومعارضيه', 'على', 'السواء', 'بحقيقة', 'ما', 'يجري', 'في', 'هذه', 'المنطقة', 'من', 'العالم']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
963,3345,"['وأكدت', 'أن', 'المجلس', 'الاقتصادي', 'والاجتماعي', 'سيتخذ', 'القرارات', 'المناسبة', 'اللازمة', 'لدعم', 'الاقتصاد', 'الفلسطيني', 'وتعزيز', 'صمود', 'شعب', 'فلسطين', 'بعد', 'اطلاع', 'المجلس', 'علي', 'التقرير', 'المقدم', 'إليه', 'من', 'الامانة', 'العامة', 'عن', 'الاقتصاد', 'الفلسطيني', 'خلال', 'عام', '2006']","['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
964,59,"['جاء', 'ذلك', 'بعد', 'أن', 'أجرى', 'ألكسندر', 'سلطانوف', 'نائب', 'وزير', 'خارجية', 'روسيا', 'محادثات', 'في', 'دمشق', 'مع', 'وزير', 'الخارجية', 'السوري', 'وليد', 'المعلم']","['O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS']"
965,2122,"['********************', 'المراكز', 'الثقافية', 'للأستانة', 'الرضوية', 'لقد', 'تأسست', 'الأستانة', 'الرضوية', 'المقدسة', 'في', 'مدينة', 'مشهد', 'من', 'أجل', 'تقديم', 'أفضل', 'الخدمات', 'لزوار', 'مرقد', 'الإمام', 'الثامن', 'علي', 'بن', 'موسى', 'الرضا']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'I-PERS']"
966,1243,"['وكانت', 'غيرموحدة', 'في', 'كيان', 'سياسي', 'أو', 'وجودي', 'جامع']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
967,527,"['ولما', 'انتهى', 'ملك', 'أراجون', 'من', 'حملاته', 'وعاد', 'إلى', 'بلاده', 'بدأ', 'يفكر', 'في', 'الاستيلاء', 'على', 'بلنسية', 'والقضاء', 'على', 'خطرها', '،', 'وكان', 'تحقيق', 'هذا', 'الهدف', 'يحتاج', 'إلى', 'استعداد', 'عظيم', 'وخطة', 'محكمة', '،', 'وكان', 'يدرك', 'أن', 'بلنسية', 'لن', 'تقع', 'في', 'يديه', 'إلا', 'بعد', 'أن', 'يعزلها', 'عن', 'جيرانها', '،', 'ويحرمها', 'من', 'كل', 'وسائل', 'الدعم', 'والعون', '،', 'حيث', 'إن', 'مواردها', 'المحدودة', 'لن', 'تسمح', 'لها', 'بالاستمرار', 'في', 'المقاومة', 'والدفاع', '،', 'وكان', 'هذا', 'الملك', 'يعلم', 'أن', 'زعماء', 'المسلمين', 'في', 'شرق', 'الأندلس', 'على', 'خلاف', 'عظيم']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O']"
968,3440,"['وأكد', 'بيان', 'صادر', 'عن', 'المكتب', 'الإعلامي', 'أن', 'قوات', 'وزارة', 'الداخلية', 'قتلت', 'اثنين', 'واعتقلت', '16', 'إثر', 'عملية', 'تفتيش', 'لأحد', 'مساجد', 'السنة', 'في', 'حي', 'الخضراء', 'ببغداد']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC']"
969,2284,"['وأجمل', 'ما', 'يستهوي', 'السائحين', 'ويلفت', 'أنظارهم', 'مهرجان', 'قوارب', 'التنين', '،', 'وفي', 'ذلك', 'اليوم', 'تجري', 'مسافات', 'القوارب', 'المزخرفة', 'بألوان', 'التنين', 'في', 'الأنهار', 'التي', 'تحترق', 'المدن']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
970,3714,"['من', 'ناحية', 'أخري', 'انتقدت', 'المستشارة', 'الألمانية', 'انجيلا', 'ميركل', 'قرار', 'إلغاء', 'عرض', 'أوبرا', 'لموتسارت', 'خوفا', 'من', 'ردود', 'فعل', 'إسلامية', 'غاضبة', 'حول', 'هذه', 'الأوبرا', 'لتضمنها', 'مشاهد', 'قد', 'تعتبر', 'مسيئة', 'للرسول', 'عليه', 'السلام']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
971,2389,"['كادت', 'اسرائيل', 'امس', 'تطيح', 'بالقرار', '1701', 'وما', 'سمي', '«', 'بوقف', 'الاعمال', 'الحربية', '»', 'عندما', 'نفذت', 'اعتداء', 'صارخا', 'على', 'لبنان', 'تمثل', 'بعملية', 'الانزال', 'الفاشلة', 'في', 'البقاع', 'التي', 'جاءت', 'تتويجا', 'لسلسلة', 'الخروقات', 'الاسرائيلية', 'التي', 'لم', 'تتوقف', 'منذ', 'سريان', 'مفعول', 'القرار', 'الدولي']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
972,1898,"['وشهدت', 'المباراة', 'الظهور', 'الأول', 'للمدافع', 'الإيطالي', 'جيانلوكا', 'زامبورتا', 'مع', 'فريقه', 'الجديد', 'برشلونة', 'حامل', 'لقب', 'دوري', 'أبطال', 'أوروبا', 'لكرة', 'القدم']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
973,3371,"['2', 'مليون', 'برميل', 'يوميا']","['O', 'O', 'O', 'O']"
974,1520,"['فأصبحت', 'العلاقات', 'الجديدة', 'مع', 'أميركا', 'تتجه', 'نحو', 'البرودة', '،', 'لكن', 'الكرملين', 'حاول', 'تجنب', 'تسبب', 'أي', 'مشاكل', 'للولايات', 'المتحدة', 'في', 'الساحة', 'الدولية', 'وفي', 'العراق', 'ايضاً', '،', 'وذلك', 'خوفاً', 'من', 'توجه', 'الأميركيين', '،', 'إذا', 'ما', 'فشلوا', 'في', 'السيطرة', 'على', 'العراق', '،', 'إلى', 'أفغانستان', 'وباكستان', '،', 'وهو', 'ما', 'يمكن', 'أن', 'يهدد', 'استقرارالقوقاز', 'وآسيا', 'الوسطى', 'لذلك', 'لم', 'يجد', 'مصلحة', 'سياسية', 'أو', 'اقتصادية', 'في', 'هزيمة', 'الولايات', 'المتحدة', 'في', 'العراق']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC']"
975,1142,"['أما', 'المتحجبة', 'حديثا', 'حنان', 'ترك', 'فتقوم', 'ببطولة', 'المسلسل', 'التليفزيوني', '""', 'أولاد', 'الشوارع', '""', 'تأليف', 'شهيرة', 'سلام', 'وإخراج', 'شيرين', 'عادل', 'مرتدية', 'غطاء', 'رأس', 'بدلا', 'من', 'الحجاب', '،', 'نظرا', 'لأنها', 'وقعت', 'عقد', 'بطولته', 'قبل', 'إعلانها', 'الاعتزال', 'وتم', 'تعديل', 'النص', 'حتى', 'يتناسب', 'مع', 'وضعها', 'الجديد']","['O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
976,2701,"['والكنيسة', 'هي', 'نموذج', 'من', 'كنيسة', 'هاجيا', 'صوفيا', 'في', 'اسطنبول']","['O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'B-LOC']"
977,1072,"['من', 'الرباط', 'إلى', 'القاهرة', '،', 'ومن', 'شوارع', 'غزة', 'إلى', 'جاكرتا', '،', 'ومن', 'صنعاء', 'إلى', 'دكا', '،', 'خرج', 'العرب', 'والمسلمون', 'بمئات', 'الآلاف', '-', 'ومن', 'اللحظة', 'الأولى', 'لقصف', 'المدن', 'والقرى', 'اللبنانية', '-', 'للتضامن', 'مع', 'الحزب', 'ولبنان', 'والإعراب', 'عن', 'الغضب', 'تجاه', 'العدوان', 'الذي', 'يتعرضان', 'له']","['O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
978,670,"['وفي', '1909', '،', 'تعهدت', 'روسيا', 'بالدفاع', 'عن', 'السيادة', 'الصربية', 'مقابل', 'السكوت', 'على', 'الإحتلال', 'الروسي', 'للبوسنة']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
979,1714,"['والخوف', 'يدفع', 'الناس', 'الى', 'التكوم', 'تحت', 'مظلة', 'السلطة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
980,2047,"['ويشبه', 'المسجد', 'المعابد', 'الصينية', 'الكبيرة', ',', 'إلا', 'إن', 'المسجد', 'يغلب', 'عليه', 'اللون', 'الأخضر']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
981,558,"['اي', 'اللاسامية', 'في', 'اوروبا', 'الشرقية', 'والنازية']","['O', 'O', 'O', 'B-LOC', 'O', 'O']"
982,3934,"['وهو', 'برنامج', 'مباشر', 'يرصد', 'الأصوات', 'الشابة', 'والمواهب', '،', 'ويفتح', 'أمامها', 'الطريق', 'نحو', 'النجومية']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
983,2234,"['قصة', 'الأرض', 'الجديدة', 'في', 'الأرض', 'الجديدة', 'بهونج', 'كونج', 'شاهدنا', 'أكبر', 'أماكن', 'صناعة', 'الأشرعة', 'في', 'العالم', '،', 'المكان', 'واسع', 'يكاد', 'في', 'اتساعه', 'يمثل', 'ملعبين', 'لكرة', 'القدم', '،', 'ولان', 'الأرض', 'هى', 'منضدة', 'العمل', 'فإن', 'الساحة', 'تتميز', 'بالنظافة', 'التامة', '،', 'وتنتقى', 'نماذج', 'الأشرعة', 'ويتم', 'توصيلها', 'معا', 'ثم', 'تشبك', 'وتسوى', '،', 'ثم', 'تختبرعلى', 'صار', 'طويل', '،', 'وفى', 'النهاية', 'يتم', 'قصها', 'بماكينة', 'خاصة', 'يمكنها', 'أن', 'تمر', 'من', 'خلال', 'مائة', 'طبقة', 'من', 'قماش', 'القلاع', 'السميك', '،', 'ثم', 'توضع', 'النماذج', 'على', 'القماش', 'وتقص', 'باليد', 'بسكين', 'ساخنة', 'خاصة', 'لتجري', 'خياطة', 'الأشرعة', 'معا', 'حسب', 'القياس', 'المطلوب']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
984,3419,"['وعن', 'أجمل', 'الدول', 'التي', 'زارها', 'خلال', 'رحلته', 'يقول', 'في', 'الحقيقة', 'لقد', 'أعجبتني', 'سوريا', 'كثيراً', 'وشعرت', 'بالانبهار', 'عندما', 'شاهدت', 'المسجد', 'الأموي', 'فقد', 'أحسست', 'بأنني', 'أمر', 'بتجربة', 'دينية', 'وتاريخية', 'أسعدتني', 'للغاية', '،', 'كما', 'أعجبني', 'سوق', 'الحميدية', 'كثيراً']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
985,2920,"['وحسب', 'وسائل', 'الإعلام', 'الإسرائيلية', 'فإن', 'من', 'المقرر', 'أن', 'يحضر', 'الاجتماع', 'كل', 'من', 'المدير', 'السابق', 'لجهاز', 'الاستخبارات', 'العسكرية', 'يوري', 'ساجاي', 'وقائد', 'المنطقة', 'الجنوبية', 'السابق', 'دورون', 'إلموج']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS']"
986,555,"['بمعنى', 'آخر', 'ان', 'يعرف', '""الجديد""', 'بكونه', 'انهاء', 'لحق', 'تقرير', 'المصير', 'وإلحاق', 'ضربات', 'استباقية', 'بإمكانات', 'النهوض', 'والبناء', 'والتنمية', 'والوحدة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
987,1438,"['ومن', 'ابرز', 'معتنقي', 'الاسلام', 'الجدد', 'يحيى', 'بيرت', '،', '38', 'عاما', '،', 'الباحث', 'في', 'مركز', 'دراسات', 'الاسلام', 'في', 'ليستر', 'شاير', '،', 'وكان', 'اسمه', 'قبل', 'الاسلام', 'جوناثان', '،', 'وهو', 'نجل', 'اللورد', 'جون', 'بيرت', 'المدير', 'العام', 'السابق', 'لهيئة', 'الاذاعة', 'البريطانية', '«', 'بي.', 'بي.', 'سي', '»']","['O', 'O', 'O', 'B-MISC', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'B-MISC', 'B-PERS', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']"
988,1846,"['تموت', 'امرأة', '،', 'وعلى', 'فراش', 'احتضارها', 'تُطالب', 'بجلب', 'كاهن', 'لتعترف', 'له', 'بخطاياها', '،', 'وتخبره', 'بأسماء', 'ضحايا', 'كثيرين', '،', 'وأمور', 'كثيرة', 'عن', 'شر', 'كبير', 'كانت', 'مشتركة', 'فيه', 'بغير', 'أن', 'تدري', '،', 'وفي', 'طريق', 'عودته', 'إلى', 'البيت', 'يتوقف', 'الكاهن', 'في', 'مقهى', 'قريب', 'ليدون', 'الأسماء', 'التي', 'أعطته', 'إياها', 'المرأة', 'المحتضرة', '،', 'ويدس', 'الورقة', 'في', 'حذائه', '،', 'ثم', 'يخرج', 'من', 'المقهى', 'ويسير', 'في', 'شارع', 'مقفر', 'إلى', 'بيته', 'في', 'ليلة', 'ضبابية', '،', 'فيقتل', 'في', 'الطريق']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
